College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year,Disciplines
4216,Mailam engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.Tech Computer Science and Business Systems,48,48,0,0,0,CS
4216,Mailam engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.Tech Artificial Intelligence and Data Science,57,57,0,0,0,CS
4216,Mailam engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Civil Engineering,63,19,18,10,16,CIVIL
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Civil Engineering,6,1,5,0,0,CIVIL
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Mechanical Engineering,38,8,18,0,12,MECH
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.Tech Agriculture Engineering,48,39,9,0,0,OTHER
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,32,22,8,0,2,ECE
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,92,53,24,6,9,CS
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,25,6,10,9,0,ECE
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Mechanical Engineering,147,9,65,69,4,MECH
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Electrical and Electronics Engineering,111,4,61,41,5,EEE
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,129,43,42,29,15,CS
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Civil Engineering,27,0,19,8,0,CIVIL
4221,St. Anne's College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Computer Science and Engineering,176,60,57,33,26,CS
4221,St. Anne's College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Electrical and Electronics Engineering,124,26,51,32,15,EEE
4221,St. Anne's College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering,88,26,21,24,17,MECH
4221,St. Anne's College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Electronics and Communication Engineering,120,58,34,18,10,ECE
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Automobile Engineering,41,5,13,18,5,MECH
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering,140,4,39,81,16,MECH
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Computer Science and Engineering,188,55,52,58,23,CS
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Electrical and Electronics Engineering,94,18,23,42,11,EEE
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Electronics and Communication Engineering,82,36,30,12,4,ECE
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Civil Engineering,52,1,20,27,4,CIVIL
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.Tech Artificial Intelligence and Data Science,54,54,0,0,0,CS
4222,Surya Group of Institutions ,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Aeronautical Engineering,42,11,9,13,9,OTHER
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,47,17,14,5,11,ECE
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,150,46,31,33,40,CS
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electronics and instrumentation engineering,7,0,0,0,7,ECE
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electrical and Electronics Engineering,44,4,10,12,18,EEE
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Automobile Engineering,11,0,4,1,6,MECH
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Aeronautical Engineering,22,8,0,8,6,OTHER
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Information Technology,137,57,31,23,26,IT
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Civil Engineering,9,0,4,0,5,CIVIL
4223,THIRUVALLUVAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Mechanical Engineering,63,9,19,15,20,MECH
4224,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,157,46,41,31,39,ECE
4224,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Civil Engineering,88,23,32,21,12,CIVIL
4224,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,195,57,53,43,42,CS
4224,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.E Civil Engineering (Tamil Medium),23,7,8,6,2,CIVIL
4224,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone V : Tindivanam,2.0,B.Tech Information Technology,200,55,54,50,41,IT
4225,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Electronics and Communication Engineering,211,50,50,57,54,ECE
4225,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.Tech Information Technology,206,53,49,57,47,IT
4225,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Computer Science and Engineering,219,49,56,60,54,CS
4225,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering,191,28,53,54,56,MECH
4225,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM",University Constituent Colleges,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering (Tamil Medium),28,6,13,6,3,MECH
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Civil Engineering,72,11,32,20,9,CIVIL
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering,147,22,46,40,39,MECH
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering (Tamil Medium),10,4,5,0,1,MECH
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Civil Engineering (Tamil Medium),12,4,4,2,2,CIVIL
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Computer Science and Engineering,197,53,45,49,50,CS
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Electrical and Electronics Engineering,167,40,58,39,30,EEE
4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,University Constituent Colleges,ANNA UNIVERSITY,CUDDALORE,Zone XXI : Villupuram,5.0,B.E Electronics and Communication Engineering,146,53,44,27,22,ECE
4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Electronics and Communication Engineering,158,56,46,36,20,ECE
4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Civil Engineering,91,42,14,25,10,CIVIL
4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Computer Science and Engineering,202,58,62,52,30,CS
4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Mechanical Engineering,227,65,71,58,33,MECH
4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,VILUPPURAM,Zone XXI : Villupuram,5.0,B.E Electrical and Electronics Engineering,142,51,39,31,21,EEE
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Information Technology,85,27,28,14,16,IT
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Computer Science and Engineering,171,51,62,35,23,CS
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Mechanical Engineering,43,10,16,10,7,MECH
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,113,50,32,18,13,ECE
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,60,21,18,12,9,EEE
5101,Adhiparasakthi College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Civil Engineering,21,7,2,6,6,CIVIL
5102,ANNAMALAIAR COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering,130,0,50,48,32,MECH
5102,ANNAMALAIAR COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,41,2,10,18,11,ECE
5102,ANNAMALAIAR COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,94,4,22,50,18,EEE
5102,ANNAMALAIAR COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Civil Engineering,60,2,10,38,10,CIVIL
5102,ANNAMALAIAR COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Computer Science and Engineering,67,22,27,10,8,CS
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Mechanical Engineering,199,25,49,56,69,MECH
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Automobile Engineering,6,0,0,0,6,MECH
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering (CyberSecurity),60,60,0,0,0,CS
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,260,117,62,48,33,ECE
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Information Technology,203,60,62,47,34,IT
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Chemical Engineering,76,10,15,24,27,OTHER
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electrical and Electronics Engineering,200,41,66,52,41,EEE
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Artificial Intelligence and Data Science,60,60,0,0,0,CS
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Biotechnology,154,45,49,36,24,OTHER
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,469,120,127,113,109,CS
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Civil Engineering,94,25,27,26,16,CIVIL
5104,Arunai Engineering College,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electronics and instrumentation engineering,3,0,0,0,3,ECE
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,70,31,12,15,12,EEE
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,23,6,5,6,6,CIVIL
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.Tech Information Technology,154,60,56,14,24,IT
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,105,60,19,10,16,ECE
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,88,27,22,16,23,MECH
5105,Bharathidasan Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,181,60,58,37,26,CS
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Information Technology,245,87,58,60,40,IT
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Aeronautical Engineering,11,0,0,6,5,OTHER
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,130,55,35,17,23,ECE
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,61,16,15,21,9,EEE
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Mechanical Engineering,92,13,22,32,25,MECH
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Artificial Intelligence and Data Science,30,30,0,0,0,CS
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Civil Engineering,32,4,9,13,6,CIVIL
5106,C.  Abdul Hakeem college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Computer Science and Engineering,409,119,117,95,78,CS
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Computer Science and Engineering,137,56,31,25,25,CS
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,41,3,15,19,4,EEE
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Mechanical Engineering,44,0,17,24,3,MECH
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.Tech Artificial Intelligence and Data Science,29,29,0,0,0,CS
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,59,22,22,10,5,ECE
5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.Tech Information Technology,132,60,33,25,14,IT
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Information Technology,245,86,64,56,39,IT
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Automobile Engineering,37,7,14,7,9,MECH
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,67,25,19,15,8,EEE
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Computer Science and Engineering,236,78,61,48,49,CS
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Petroleum Engineering,12,0,0,5,7,OTHER
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,137,45,43,27,22,ECE
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Mechanical Engineering,128,19,38,38,33,MECH
5109,Global Institute of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Civil Engineering,41,0,15,17,9,CIVIL
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Civil Engineering,4,0,1,3,0,CIVIL
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,34,0,12,13,9,EEE
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.Tech Information Technology,179,58,50,36,35,IT
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Mechanical Engineering,60,10,13,17,20,MECH
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.Tech Computer Science and Business System,28,28,0,0,0,CS
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.Tech Artificial Intelligence and Data Science,59,59,0,0,0,CS
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Computer Science and Engineering,410,116,116,100,78,CS
5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,152,56,31,33,32,ECE
5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,38,4,13,20,1,ECE
5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,73,1,45,19,8,EEE
5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Computer Science and Engineering,54,23,16,11,4,CS
5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Civil Engineering,62,2,35,22,3,CIVIL
5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering,101,8,62,25,6,MECH
5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Computer Science and Engineering,235,62,68,44,61,CS
5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.Tech Information Technology,59,59,0,0,0,IT
5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,161,53,62,30,16,EEE
5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Mechanical Engineering,158,41,60,31,26,MECH
